sku,product_name,brand,category_l1,category_l2,storage_type,width_cm,height_cm,depth_cm,facing_count,required_width_cm,reason_code,reason,severity,suggested_action,suggested_storage_type,storage_fix_reason,storage_changed
YS1635,L'Oréal Paris Elseve Complete Repair 5 Restructuring Hair Care Cream 250 ml,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2623,Danone Yoshake Mangonas 200 ml,Danone,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,14,5.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
RWBU5M,"Doğuş Earl Grey Tea Bags, 100 Pack",Doğuş,Packaged Foods,Tea / Coffee,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3549,Garnier Pro-Retinol Smoothing Sheet Mask,Garnier,Personal Care / Baby / Health,Personal Care / Beauty,CHILLED,20,28,12.0,1,22,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS1374,Mr. NO Mr. No Ham Cheddar Fiesta Sandwich 135 g,Mr.,Ready To Consume,Food,AMBIENT,16,24,5.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,CHILLED,chilled_ready_to_consume,True
MRK.00063,Jelibon Sour Patch Watermelon 160 g,Jelibon,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS3048,Parex Trend Dishwashing Glove Medium Size,Parex,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3797,"Nivea Creme Moisturizing Face, Body and Hand Cream 100 ml",Nivea,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
N06Y8Z,Veet Wax Strips Pure 20 pcs,Veet,Personal Care / Baby / Health,Personal Care / Beauty,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
MACREN,Macromax Microfiber Cleaning Cloth 10 Pieces,Macromax,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
WEELMA,Wefood Organic Apple Juice Concentrate 340 ml,Wefood,Packaged Foods,Special Diet,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_packaged_exception,False
P45YOJ,Pidemiss Roasted Minced Meat Pide 3 x 125 g,Pidemiss,Frozen,Frozen Convenience / Bakery,FROZEN,10,18,8.0,1,11,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
YS1437,BBM Food Rice Pilaf with Chickpeas & Chicken 300 g,BBM,Ready To Consume,Food,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_ready_to_consume,False
REITAN,Reine De Dijon Grainy Mustard 200 g,Reine,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2920,Eti Lifalif 4 Grain Granola 200 g,Eti,Packaged Foods,Breakfast / Spreads,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2966,Omo Active Fresh Cold Power Whites Liquid Detergent 1500 ml,Omo,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
K7SZ99,SVS Battery Powered Fairy LED Light 5 m,SVS,Home / Pet,Household,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS2020,Peros Concentrated Fabric Softener Amber Flower & Sandalwood 1440 ml,Peros,Home / Pet,Cleaning / Laundry,CHILLED,8,28,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS0721,Viking Premium Dishwashing Liquid Basil & Lemon 750 ml,Viking,Home / Pet,Cleaning / Laundry,CHILLED,7,22,7.0,1,8,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS2505,Uludağ Frutti Extra Forest Fruits 250 ml,Uludağ,Beverages,Water,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
259ZP9,"Eker Orange, Almond & Dark Chocolate Milk Dessert 125 g",Eker,Dairy / Chilled / Eggs,Milk,CHILLED,8,16,2.5,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_beverage_keyword,True
8DDF57,Crazy Flakes Gelato Bon Bon Chocolate Dragee Ice Cream 180 ml,Crazy,Frozen,Ice Cream / Desserts,FROZEN,12,20,3.0,1,13,no_matching_storage_shelf,FROZEN storage için uygun raf/dolap yok.,high,FROZEN ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,FROZEN,frozen_keyword_or_algida,False
MRK.07000,Herby Fit Shot 60 ml,Herby,Beverages,Juice / Ice Tea / Sports / Energy,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
MRK.00060,Olips Mini Mints Watermelon Flavored Candy 12.5 g,Olips,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
MRK.00678,Knorr Ready Plateau Soup 72 g,Knorr,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
20K665,Green Life Rosemary 20 g,Green,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2524,Alpro Oatmeal Almond 1 L,Alpro,Dairy / Chilled / Eggs,Milk,CHILLED,8,22,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
OZEP75,İçim Peach & Pineapple Kefir 250 ml,İçim,Dairy / Chilled / Eggs,Dairy / Eggs,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS3678,Züber Dolu Dolu Hazelnut Butter Fruit Bar 30 g,Züber,Snacks,Other Snacks,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
5M451P,Asperox Spring Breeze Surface Cleaner Violet & Jasmine 2.5 L,Asperox,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS1634,L'Oréal Paris Elseve Dream Long Easy Combing Hair Care Cream 250 ml,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
GULETR,Lux Makeup Removing Wipes 20 Pieces,Lux,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
77NE7M,Candy Break Sour Watermelon Slices Jelly Beans 113 g,Candy,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
Q2530V,Snacky Crunch Anti-Age Anti-Aging Salmon Cat Treat 60 g,Snacky,Home / Pet,Pet,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS2700,Tat Boiled Dry Beans 800 g,Tat,Packaged Foods,Canned / Jarred / Instant Meals,AMBIENT,7,22,7.0,1,8,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3162,Tchibo Cafissimo Barista Caffè Crema Guatemala Capsule Coffee 10 Pieces,Tchibo,Packaged Foods,Tea / Coffee,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3286,Palmolive Soft Essence Almond Shower Gel 500 ml,Palmolive,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,7,22,7.0,1,8,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2294,Potamya Red Lentil Fusilli 240 g,Potamya,Packaged Foods,Pasta / Rice / Grains,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2513,Maret Beef Balkan Sausage 100 g,Maret,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
9E8UUF,Eti Pronot Gluten-Free Cacao Cookie 85 g,Eti,Snacks,Confectionary,AMBIENT,16,24,5.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
8W4999,Çerezos Peanut Flavored Large Corn Chips 150 g,Çerezos,Snacks,Salty Snacks,AMBIENT,20,30,7.0,1,22,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
Z6L7MS,Sensodyne Fluoride Toothpaste 100 ml,Sensodyne,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS0685,Eti Lifalif Peanut Granola 200 g,Eti,Packaged Foods,Breakfast / Spreads,AMBIENT,6,14,5.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
MRK.01929,Namet 24/7 Turkey Cocktail Sausage 140 g,Namet,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,8,12,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
MRK.02800,Milagro Chestnut 500 g,Milagro,Produce,Fruit,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_crate_produce,False
9S2KE8,Dogus Red Brewed Tea 1 kg,Dogus,Packaged Foods,Tea / Coffee,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2600,Wefood Gluten-Free Dried Fig & Walnut Granola 250 g,Wefood,Packaged Foods,Breakfast / Spreads,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS0030,L'Oréal Paris Infaillible 3-Second Make-Up Setting Spray 75 ml,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.02363,Elseve Anti-Orange Purple Shampoo 200 ml,Elseve,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.07176,Vanish Kosla Pet Stain Remover and Odor Eliminator Spray - 500 ml,Vanish,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
L122P1,Duru Lemon Cologne 900 ml,Duru,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,7,22,7.0,1,8,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.00977,Nestlé Nesquik Duo Milk Cocoa Wheat and Corn Flakes 310 g,Nestlé,Packaged Foods,Breakfast / Spreads,AMBIENT,6,14,5.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3522,Urban Care Pink Grapefruit & Ginger Hair Care Shampoo 450 ml,Urban,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
6DL3Z3,Yumoş Spray Lily 450 ml,Yumoş,Home / Pet,Cleaning / Laundry,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
